condition,image_variant,text_variant,group_index,colorless_caption_id,structure_id,template_id,is_canonical,regime,pattern_id,motif,orientation,composition,symmetry,raw_query_count,structural_hit_at_1,structural_hit_at_5,structural_fractional_recall_at_5,structural_mrr,structural_ndcg_at_10,best_relevant_margin
original_image_caption_without_color,original,caption_without_color,4,SCAP-A3FE31524DCA0243-TPL_05,STR-A3FE31524DCA0243,TPL_05,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,1,0.000000000000,1.000000000000,0.285714285714,0.500000000000,0.552048728979,-0.002111405134
original_image_caption_without_color,original,caption_without_color,5,SCAP-390DD4719A974C7E-TPL_01,STR-390DD4719A974C7E,TPL_01,true,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.066666666667,0.000000000000,-0.024508655071
original_image_caption_without_color,original,caption_without_color,6,SCAP-390DD4719A974C7E-TPL_02,STR-390DD4719A974C7E,TPL_02,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.043478260870,0.000000000000,-0.065803587437
original_image_caption_without_color,original,caption_without_color,7,SCAP-390DD4719A974C7E-TPL_03,STR-390DD4719A974C7E,TPL_03,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.055555555556,0.000000000000,-0.042632371187
original_image_caption_without_color,original,caption_without_color,8,SCAP-390DD4719A974C7E-TPL_04,STR-390DD4719A974C7E,TPL_04,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.032258064516,0.000000000000,-0.043564572930
original_image_caption_without_color,original,caption_without_color,9,SCAP-390DD4719A974C7E-TPL_05,STR-390DD4719A974C7E,TPL_05,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.166666666667,0.177370004783,-0.008088260889
original_image_caption_without_color,original,caption_without_color,10,SCAP-83B17E3514D80A83-TPL_01,STR-83B17E3514D80A83,TPL_01,true,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,1.000000000000,0.028881371021
original_image_caption_without_color,original,caption_without_color,11,SCAP-83B17E3514D80A83-TPL_02,STR-83B17E3514D80A83,TPL_02,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,1,0.000000000000,1.000000000000,0.285714285714,0.333333333333,0.523193734562,-0.011529624462
original_image_caption_without_color,original,caption_without_color,12,SCAP-83B17E3514D80A83-TPL_03,STR-83B17E3514D80A83,TPL_03,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,1,0.000000000000,1.000000000000,0.285714285714,0.250000000000,0.492092249135,-0.010721713305
original_image_caption_without_color,original,caption_without_color,13,SCAP-83B17E3514D80A83-TPL_04,STR-83B17E3514D80A83,TPL_04,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,1,0.000000000000,1.000000000000,0.428571428571,0.500000000000,0.601829258320,-0.006295099854
original_image_caption_without_color,original,caption_without_color,14,SCAP-83B17E3514D80A83-TPL_05,STR-83B17E3514D80A83,TPL_05,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,0.893207651651,0.008977919817
original_image_caption_without_color,original,caption_without_color,15,SCAP-32D96D397FD7BD30-TPL_01,STR-32D96D397FD7BD30,TPL_01,true,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,1,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.173427656988,-0.007946088910
original_image_caption_without_color,original,caption_without_color,16,SCAP-32D96D397FD7BD30-TPL_02,STR-32D96D397FD7BD30,TPL_02,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.125000000000,0.248916929232,-0.045596539974
original_image_caption_without_color,original,caption_without_color,17,SCAP-32D96D397FD7BD30-TPL_03,STR-32D96D397FD7BD30,TPL_03,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.125000000000,0.248916929232,-0.026812553406
original_image_caption_without_color,original,caption_without_color,18,SCAP-32D96D397FD7BD30-TPL_04,STR-32D96D397FD7BD30,TPL_04,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,1,0.000000000000,1.000000000000,0.428571428571,0.500000000000,0.429248616401,-0.002056136727
original_image_caption_without_color,original,caption_without_color,19,SCAP-32D96D397FD7BD30-TPL_05,STR-32D96D397FD7BD30,TPL_05,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,1,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.427256202031,-0.000490605831
original_image_caption_without_color,original,caption_without_color,20,SCAP-EFDC071AF166C8C3-TPL_01,STR-EFDC071AF166C8C3,TPL_01,true,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.066666666667,0.000000000000,-0.031962081790
original_image_caption_without_color,original,caption_without_color,21,SCAP-EFDC071AF166C8C3-TPL_02,STR-EFDC071AF166C8C3,TPL_02,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.066666666667,0.000000000000,-0.039860576391
original_image_caption_without_color,original,caption_without_color,22,SCAP-EFDC071AF166C8C3-TPL_03,STR-EFDC071AF166C8C3,TPL_03,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.058823529412,0.000000000000,-0.038891285658
original_image_caption_without_color,original,caption_without_color,23,SCAP-EFDC071AF166C8C3-TPL_04,STR-EFDC071AF166C8C3,TPL_04,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.142857142857,0.091625444305,-0.008204057813
original_image_caption_without_color,original,caption_without_color,24,SCAP-EFDC071AF166C8C3-TPL_05,STR-EFDC071AF166C8C3,TPL_05,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.058823529412,0.000000000000,-0.020344242454
original_image_caption_without_color,original,caption_without_color,25,SCAP-7193EBD1DE12399C-TPL_01,STR-7193EBD1DE12399C,TPL_01,true,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,1,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.197962125335,-0.008103013039
original_image_caption_without_color,original,caption_without_color,26,SCAP-7193EBD1DE12399C-TPL_02,STR-7193EBD1DE12399C,TPL_02,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,0.897175458839,0.023981988430
original_image_caption_without_color,original,caption_without_color,27,SCAP-7193EBD1DE12399C-TPL_03,STR-7193EBD1DE12399C,TPL_03,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,1,1.000000000000,1.000000000000,0.571428571429,1.000000000000,0.789991762740,0.009691089392
original_image_caption_without_color,original,caption_without_color,28,SCAP-7193EBD1DE12399C-TPL_04,STR-7193EBD1DE12399C,TPL_04,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,1,1.000000000000,1.000000000000,0.428571428571,1.000000000000,0.775280526014,0.007615342736
original_image_caption_without_color,original,caption_without_color,29,SCAP-7193EBD1DE12399C-TPL_05,STR-7193EBD1DE12399C,TPL_05,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,1,1.000000000000,1.000000000000,0.428571428571,1.000000000000,0.677367600664,0.007072657347
original_image_caption_without_color,original,caption_without_color,30,SCAP-DBE3E9729199A70D-TPL_01,STR-DBE3E9729199A70D,TPL_01,true,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.111111111111,0.082746021305,-0.018187433481
original_image_caption_without_color,original,caption_without_color,31,SCAP-DBE3E9729199A70D-TPL_02,STR-DBE3E9729199A70D,TPL_02,false,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.032258064516,0.000000000000,-0.084050968289
original_image_caption_without_color,original,caption_without_color,32,SCAP-DBE3E9729199A70D-TPL_03,STR-DBE3E9729199A70D,TPL_03,false,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.050000000000,0.000000000000,-0.042938619852
original_image_caption_without_color,original,caption_without_color,33,SCAP-DBE3E9729199A70D-TPL_04,STR-DBE3E9729199A70D,TPL_04,false,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.033333333333,0.000000000000,-0.038159251213
original_image_caption_without_color,original,caption_without_color,34,SCAP-DBE3E9729199A70D-TPL_05,STR-DBE3E9729199A70D,TPL_05,false,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,1,0.000000000000,1.000000000000,0.142857142857,0.500000000000,0.265053101293,-0.001872092485
original_image_caption_without_color,original,caption_without_color,35,SCAP-74979A46916B9B50-TPL_01,STR-74979A46916B9B50,TPL_01,true,heldout_pattern,circles_concentric,círculos concéntricos,radial,central,radial,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,1.000000000000,0.044942244887
original_image_caption_without_color,original,caption_without_color,36,SCAP-74979A46916B9B50-TPL_02,STR-74979A46916B9B50,TPL_02,false,heldout_pattern,circles_concentric,círculos concéntricos,radial,central,radial,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,1.000000000000,0.052899241447
original_image_caption_without_color,original,caption_without_color,37,SCAP-74979A46916B9B50-TPL_03,STR-74979A46916B9B50,TPL_03,false,heldout_pattern,circles_concentric,círculos concéntricos,radial,central,radial,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,1.000000000000,0.068078756332
original_image_caption_without_color,original,caption_without_color,38,SCAP-74979A46916B9B50-TPL_04,STR-74979A46916B9B50,TPL_04,false,heldout_pattern,circles_concentric,círculos concéntricos,radial,central,radial,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,1.000000000000,0.055298060179
original_image_caption_without_color,original,caption_without_color,39,SCAP-74979A46916B9B50-TPL_05,STR-74979A46916B9B50,TPL_05,false,heldout_pattern,circles_concentric,círculos concéntricos,radial,central,radial,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,1.000000000000,0.053526878357
grayscale_image_caption_without_color,grayscale,caption_without_color,0,SCAP-A3FE31524DCA0243-TPL_01,STR-A3FE31524DCA0243,TPL_01,true,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,1,1.000000000000,1.000000000000,0.428571428571,1.000000000000,0.680254753555,0.009730473161
grayscale_image_caption_without_color,grayscale,caption_without_color,1,SCAP-A3FE31524DCA0243-TPL_02,STR-A3FE31524DCA0243,TPL_02,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.111111111111,0.082746021305,-0.024317979813
grayscale_image_caption_without_color,grayscale,caption_without_color,2,SCAP-A3FE31524DCA0243-TPL_03,STR-A3FE31524DCA0243,TPL_03,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,1,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.216895245890,-0.006007984281
grayscale_image_caption_without_color,grayscale,caption_without_color,3,SCAP-A3FE31524DCA0243-TPL_04,STR-A3FE31524DCA0243,TPL_04,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,1,1.000000000000,1.000000000000,0.571428571429,1.000000000000,0.953164131494,0.018116459250
grayscale_image_caption_without_color,grayscale,caption_without_color,4,SCAP-A3FE31524DCA0243-TPL_05,STR-A3FE31524DCA0243,TPL_05,false,base_pattern,bands_horizontal,bandas geométricas,horizontal,bandas,repetitiva,1,1.000000000000,1.000000000000,0.571428571429,1.000000000000,0.853682410543,0.006285339594
grayscale_image_caption_without_color,grayscale,caption_without_color,5,SCAP-390DD4719A974C7E-TPL_01,STR-390DD4719A974C7E,TPL_01,true,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.071428571429,0.000000000000,-0.029179617763
grayscale_image_caption_without_color,grayscale,caption_without_color,6,SCAP-390DD4719A974C7E-TPL_02,STR-390DD4719A974C7E,TPL_02,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.035714285714,0.000000000000,-0.040916919708
grayscale_image_caption_without_color,grayscale,caption_without_color,7,SCAP-390DD4719A974C7E-TPL_03,STR-390DD4719A974C7E,TPL_03,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.050000000000,0.000000000000,-0.025703370571
grayscale_image_caption_without_color,grayscale,caption_without_color,8,SCAP-390DD4719A974C7E-TPL_04,STR-390DD4719A974C7E,TPL_04,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.029411764706,0.000000000000,-0.049878105521
grayscale_image_caption_without_color,grayscale,caption_without_color,9,SCAP-390DD4719A974C7E-TPL_05,STR-390DD4719A974C7E,TPL_05,false,base_pattern,bands_vertical,bandas geométricas,vertical,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.066666666667,0.000000000000,-0.027113407850
grayscale_image_caption_without_color,grayscale,caption_without_color,10,SCAP-83B17E3514D80A83-TPL_01,STR-83B17E3514D80A83,TPL_01,true,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,1,1.000000000000,1.000000000000,0.571428571429,1.000000000000,0.881617207045,0.013766467571
grayscale_image_caption_without_color,grayscale,caption_without_color,11,SCAP-83B17E3514D80A83-TPL_02,STR-83B17E3514D80A83,TPL_02,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,1,1.000000000000,1.000000000000,0.571428571429,1.000000000000,0.764648908193,0.005761742592
grayscale_image_caption_without_color,grayscale,caption_without_color,12,SCAP-83B17E3514D80A83-TPL_03,STR-83B17E3514D80A83,TPL_03,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,1,1.000000000000,1.000000000000,0.428571428571,1.000000000000,0.605365008896,0.000562459230
grayscale_image_caption_without_color,grayscale,caption_without_color,13,SCAP-83B17E3514D80A83-TPL_04,STR-83B17E3514D80A83,TPL_04,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,1,1.000000000000,1.000000000000,0.285714285714,1.000000000000,0.564341649607,0.000256195664
grayscale_image_caption_without_color,grayscale,caption_without_color,14,SCAP-83B17E3514D80A83-TPL_05,STR-83B17E3514D80A83,TPL_05,false,base_pattern,diamonds_central,rombos,diagonal,central,bilateral,1,1.000000000000,1.000000000000,0.428571428571,1.000000000000,0.601397201707,0.004219025373
grayscale_image_caption_without_color,grayscale,caption_without_color,15,SCAP-32D96D397FD7BD30-TPL_01,STR-32D96D397FD7BD30,TPL_01,true,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.166666666667,0.097912925350,-0.018437653780
grayscale_image_caption_without_color,grayscale,caption_without_color,16,SCAP-32D96D397FD7BD30-TPL_02,STR-32D96D397FD7BD30,TPL_02,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.125000000000,0.169459849799,-0.029324412346
grayscale_image_caption_without_color,grayscale,caption_without_color,17,SCAP-32D96D397FD7BD30-TPL_03,STR-32D96D397FD7BD30,TPL_03,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,1,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.189082702336,-0.019108101726
grayscale_image_caption_without_color,grayscale,caption_without_color,18,SCAP-32D96D397FD7BD30-TPL_04,STR-32D96D397FD7BD30,TPL_04,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,1,0.000000000000,1.000000000000,0.142857142857,0.200000000000,0.106336681030,-0.021072700620
grayscale_image_caption_without_color,grayscale,caption_without_color,19,SCAP-32D96D397FD7BD30-TPL_05,STR-32D96D397FD7BD30,TPL_05,false,base_pattern,grecas_modular,grecas escalonadas,horizontal,modular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.125000000000,0.166170907927,-0.014626413584
grayscale_image_caption_without_color,grayscale,caption_without_color,20,SCAP-EFDC071AF166C8C3-TPL_01,STR-EFDC071AF166C8C3,TPL_01,true,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,1,0.000000000000,1.000000000000,0.142857142857,0.333333333333,0.306898016257,-0.004971057177
grayscale_image_caption_without_color,grayscale,caption_without_color,21,SCAP-EFDC071AF166C8C3-TPL_02,STR-EFDC071AF166C8C3,TPL_02,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.166666666667,0.097912925350,-0.010526865721
grayscale_image_caption_without_color,grayscale,caption_without_color,22,SCAP-EFDC071AF166C8C3-TPL_03,STR-EFDC071AF166C8C3,TPL_03,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.090909090909,0.000000000000,-0.018071740866
grayscale_image_caption_without_color,grayscale,caption_without_color,23,SCAP-EFDC071AF166C8C3-TPL_04,STR-EFDC071AF166C8C3,TPL_04,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,1,1.000000000000,1.000000000000,0.428571428571,1.000000000000,0.699310127057,0.004146784544
grayscale_image_caption_without_color,grayscale,caption_without_color,24,SCAP-EFDC071AF166C8C3-TPL_05,STR-EFDC071AF166C8C3,TPL_05,false,base_pattern,grid_reticular,cuadrícula geométrica,bidireccional,reticular,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.111111111111,0.082746021305,-0.007380589843
grayscale_image_caption_without_color,grayscale,caption_without_color,25,SCAP-7193EBD1DE12399C-TPL_01,STR-7193EBD1DE12399C,TPL_01,true,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,1,0.000000000000,0.000000000000,0.000000000000,0.055555555556,0.000000000000,-0.023329973221
grayscale_image_caption_without_color,grayscale,caption_without_color,26,SCAP-7193EBD1DE12399C-TPL_02,STR-7193EBD1DE12399C,TPL_02,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,1,1.000000000000,1.000000000000,0.571428571429,1.000000000000,0.839194371815,0.010031610727
grayscale_image_caption_without_color,grayscale,caption_without_color,27,SCAP-7193EBD1DE12399C-TPL_03,STR-7193EBD1DE12399C,TPL_03,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,1,1.000000000000,1.000000000000,0.428571428571,1.000000000000,0.735299617588,0.009488046169
grayscale_image_caption_without_color,grayscale,caption_without_color,28,SCAP-7193EBD1DE12399C-TPL_04,STR-7193EBD1DE12399C,TPL_04,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,1,0.000000000000,0.000000000000,0.000000000000,0.083333333333,0.000000000000,-0.030855834484
grayscale_image_caption_without_color,grayscale,caption_without_color,29,SCAP-7193EBD1DE12399C-TPL_05,STR-7193EBD1DE12399C,TPL_05,false,base_pattern,mixed_asymmetric,motivos geométricos combinados,mixta,mixta,asimétrica,1,0.000000000000,0.000000000000,0.000000000000,0.058823529412,0.000000000000,-0.013647228479
grayscale_image_caption_without_color,grayscale,caption_without_color,30,SCAP-DBE3E9729199A70D-TPL_01,STR-DBE3E9729199A70D,TPL_01,true,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.090909090909,0.000000000000,-0.016771703959
grayscale_image_caption_without_color,grayscale,caption_without_color,31,SCAP-DBE3E9729199A70D-TPL_02,STR-DBE3E9729199A70D,TPL_02,false,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.032258064516,0.000000000000,-0.056339383125
grayscale_image_caption_without_color,grayscale,caption_without_color,32,SCAP-DBE3E9729199A70D-TPL_03,STR-DBE3E9729199A70D,TPL_03,false,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.050000000000,0.000000000000,-0.027609080076
grayscale_image_caption_without_color,grayscale,caption_without_color,33,SCAP-DBE3E9729199A70D-TPL_04,STR-DBE3E9729199A70D,TPL_04,false,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,1,0.000000000000,0.000000000000,0.000000000000,0.050000000000,0.000000000000,-0.045758709311
grayscale_image_caption_without_color,grayscale,caption_without_color,34,SCAP-DBE3E9729199A70D-TPL_05,STR-DBE3E9729199A70D,TPL_05,false,heldout_pattern,chevrons_diagonal,chevrones,diagonal,bandas,repetitiva,1,1.000000000000,1.000000000000,0.285714285714,1.000000000000,0.495060520677,0.008006125689
grayscale_image_caption_without_color,grayscale,caption_without_color,35,SCAP-74979A46916B9B50-TPL_01,STR-74979A46916B9B50,TPL_01,true,heldout_pattern,circles_concentric,círculos concéntricos,radial,central,radial,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,1.000000000000,0.029700160027
grayscale_image_caption_without_color,grayscale,caption_without_color,36,SCAP-74979A46916B9B50-TPL_02,STR-74979A46916B9B50,TPL_02,false,heldout_pattern,circles_concentric,círculos concéntricos,radial,central,radial,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,0.988800903144,0.024236679077
grayscale_image_caption_without_color,grayscale,caption_without_color,37,SCAP-74979A46916B9B50-TPL_03,STR-74979A46916B9B50,TPL_03,false,heldout_pattern,circles_concentric,círculos concéntricos,radial,central,radial,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,1.000000000000,0.054205000401
grayscale_image_caption_without_color,grayscale,caption_without_color,38,SCAP-74979A46916B9B50-TPL_04,STR-74979A46916B9B50,TPL_04,false,heldout_pattern,circles_concentric,círculos concéntricos,radial,central,radial,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,1.000000000000,0.026092454791
grayscale_image_caption_without_color,grayscale,caption_without_color,39,SCAP-74979A46916B9B50-TPL_05,STR-74979A46916B9B50,TPL_05,false,heldout_pattern,circles_concentric,círculos concéntricos,radial,central,radial,1,1.000000000000,1.000000000000,0.714285714286,1.000000000000,1.000000000000,0.041896954179
